file,encoding,delimiter,bytes,fields,rows,valid,errors,validPackage,frictionLessError,downloadURL
102,utf-8,",",1323,7,15,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQCBfAoupivm-Jl1PeCoe0h_UnqEpBpkW3Mc1gSUQi47Kwv6qvhDiEw_7A_45p-qHZ5EOoWkbPboTSm/pub?output=csv
103,utf-8,",",15446,47,29,true,0,true,0,https://goo.gl/oLJv8e
103,utf-8,",",15446,47,29,true,0,true,0,https://goo.gl/oLJv8e
103,utf-8,",",15446,47,29,true,0,true,0,https://goo.gl/oLJv8e
103,utf-8,",",15446,47,29,true,0,true,0,https://goo.gl/oLJv8e
104,utf-8,",",536,8,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCVc_lixIePIzEtKR-3RiVwYkEkv9_aP4yoWilTN9XmaA96RGv4vcQcoljt-qnMPZLMOJTQyXWi7fB/pub?output=csv
104,utf-8,",",536,8,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCVc_lixIePIzEtKR-3RiVwYkEkv9_aP4yoWilTN9XmaA96RGv4vcQcoljt-qnMPZLMOJTQyXWi7fB/pub?output=csv
104,utf-8,",",536,8,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCVc_lixIePIzEtKR-3RiVwYkEkv9_aP4yoWilTN9XmaA96RGv4vcQcoljt-qnMPZLMOJTQyXWi7fB/pub?output=csv
104,utf-8,",",536,8,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCVc_lixIePIzEtKR-3RiVwYkEkv9_aP4yoWilTN9XmaA96RGv4vcQcoljt-qnMPZLMOJTQyXWi7fB/pub?output=csv
105,utf-8,",",3671,13,28,true,0,true,0,http://dati.comune.matera.it/dataset/e141c25d-2e4d-4314-8af1-64bda2b61af7/resource/c909d382-9407-4f65-a75e-88aa1f25bed1/download/valutazione-contest-open-matera-totale.csv
105,utf-8,",",3671,13,28,true,0,true,0,http://dati.comune.matera.it/dataset/e141c25d-2e4d-4314-8af1-64bda2b61af7/resource/c909d382-9407-4f65-a75e-88aa1f25bed1/download/valutazione-contest-open-matera-totale.csv
105,utf-8,",",3671,13,28,true,0,true,0,http://dati.comune.matera.it/dataset/e141c25d-2e4d-4314-8af1-64bda2b61af7/resource/c909d382-9407-4f65-a75e-88aa1f25bed1/download/valutazione-contest-open-matera-totale.csv
105,utf-8,",",3671,13,28,true,0,true,0,http://dati.comune.matera.it/dataset/e141c25d-2e4d-4314-8af1-64bda2b61af7/resource/c909d382-9407-4f65-a75e-88aa1f25bed1/download/valutazione-contest-open-matera-totale.csv
106,utf-8,",",16689,8,269,true,0,true,0,http://dati.comune.matera.it/dataset/c5bb5d7e-0325-43e4-a6a1-340b910d7558/resource/208a9675-c931-4bc6-8a1e-755d97354672/download/decessi1-semestre2015.csv
106,utf-8,",",16689,8,269,true,0,true,0,http://dati.comune.matera.it/dataset/c5bb5d7e-0325-43e4-a6a1-340b910d7558/resource/208a9675-c931-4bc6-8a1e-755d97354672/download/decessi1-semestre2015.csv
106,utf-8,",",16689,8,269,true,0,true,0,http://dati.comune.matera.it/dataset/c5bb5d7e-0325-43e4-a6a1-340b910d7558/resource/208a9675-c931-4bc6-8a1e-755d97354672/download/decessi1-semestre2015.csv
106,utf-8,",",16689,8,269,true,0,true,0,http://dati.comune.matera.it/dataset/c5bb5d7e-0325-43e4-a6a1-340b910d7558/resource/208a9675-c931-4bc6-8a1e-755d97354672/download/decessi1-semestre2015.csv
107,utf-8,",",987,7,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQrldoUWTShE0g1PlzP03RCeLoIAR-mEEEMYfiWrbOyH19jXlhVQiNk2ejnp1hALqwvNNmhsMT6-5VO/pub?output=csv
107,utf-8,",",987,7,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQrldoUWTShE0g1PlzP03RCeLoIAR-mEEEMYfiWrbOyH19jXlhVQiNk2ejnp1hALqwvNNmhsMT6-5VO/pub?output=csv
107,utf-8,",",987,7,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQrldoUWTShE0g1PlzP03RCeLoIAR-mEEEMYfiWrbOyH19jXlhVQiNk2ejnp1hALqwvNNmhsMT6-5VO/pub?output=csv
107,utf-8,",",987,7,11,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQrldoUWTShE0g1PlzP03RCeLoIAR-mEEEMYfiWrbOyH19jXlhVQiNk2ejnp1hALqwvNNmhsMT6-5VO/pub?output=csv
108,utf-8,",",1051319,73,985,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQD6Yx9F4XK0f2o2rRfZzroXtUZ3-Hd_Bxg1V27LoPomcoUXyXxQqeaqE8zct8N5ytFW2NgV2dVm7Jm/pub?gid=0&single=true&output=csv
108,utf-8,",",1051319,73,985,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQD6Yx9F4XK0f2o2rRfZzroXtUZ3-Hd_Bxg1V27LoPomcoUXyXxQqeaqE8zct8N5ytFW2NgV2dVm7Jm/pub?gid=0&single=true&output=csv
108,utf-8,",",1051319,73,985,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQD6Yx9F4XK0f2o2rRfZzroXtUZ3-Hd_Bxg1V27LoPomcoUXyXxQqeaqE8zct8N5ytFW2NgV2dVm7Jm/pub?gid=0&single=true&output=csv
108,utf-8,",",1051319,73,985,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vQD6Yx9F4XK0f2o2rRfZzroXtUZ3-Hd_Bxg1V27LoPomcoUXyXxQqeaqE8zct8N5ytFW2NgV2dVm7Jm/pub?gid=0&single=true&output=csv
109,utf-8,",",6820,16,96,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTGV3fwLOYVAPV6EKYu-PqrdXHPw91j26y9S9nb-kV5-4Ru3QF8pcHRHyZiTlK_UUuJzOombGXC0P68/pub?output=csv
109,utf-8,",",6820,16,96,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTGV3fwLOYVAPV6EKYu-PqrdXHPw91j26y9S9nb-kV5-4Ru3QF8pcHRHyZiTlK_UUuJzOombGXC0P68/pub?output=csv
109,utf-8,",",6820,16,96,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTGV3fwLOYVAPV6EKYu-PqrdXHPw91j26y9S9nb-kV5-4Ru3QF8pcHRHyZiTlK_UUuJzOombGXC0P68/pub?output=csv
109,utf-8,",",6820,16,96,false,2,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTGV3fwLOYVAPV6EKYu-PqrdXHPw91j26y9S9nb-kV5-4Ru3QF8pcHRHyZiTlK_UUuJzOombGXC0P68/pub?output=csv
110,utf-8,",",1125,3,106,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS5YoerbOBHkEWjPa7baRKEjM1u-PxQdsX4wGHmhgALkqXqxmnE7upECXieaxBmpksQRglKijpN5xs8/pub?output=csv
110,utf-8,",",1125,3,106,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS5YoerbOBHkEWjPa7baRKEjM1u-PxQdsX4wGHmhgALkqXqxmnE7upECXieaxBmpksQRglKijpN5xs8/pub?output=csv
110,utf-8,",",1125,3,106,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS5YoerbOBHkEWjPa7baRKEjM1u-PxQdsX4wGHmhgALkqXqxmnE7upECXieaxBmpksQRglKijpN5xs8/pub?output=csv
110,utf-8,",",1125,3,106,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vS5YoerbOBHkEWjPa7baRKEjM1u-PxQdsX4wGHmhgALkqXqxmnE7upECXieaxBmpksQRglKijpN5xs8/pub?output=csv
111,utf-8,",",18567,5,139,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2keF8CBgGASVyTvuYDYkuG0Fn3zeHpPP63U0_vL1Ginm_qGJ-32yhZJhEbeol27ZPJrwRDr7atLFJ/pub?output=csv
111,utf-8,",",18567,5,139,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2keF8CBgGASVyTvuYDYkuG0Fn3zeHpPP63U0_vL1Ginm_qGJ-32yhZJhEbeol27ZPJrwRDr7atLFJ/pub?output=csv
111,utf-8,",",18567,5,139,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2keF8CBgGASVyTvuYDYkuG0Fn3zeHpPP63U0_vL1Ginm_qGJ-32yhZJhEbeol27ZPJrwRDr7atLFJ/pub?output=csv
111,utf-8,",",18567,5,139,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT2keF8CBgGASVyTvuYDYkuG0Fn3zeHpPP63U0_vL1Ginm_qGJ-32yhZJhEbeol27ZPJrwRDr7atLFJ/pub?output=csv
112,utf-8,",",583,17,4,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/c92558c1-6363-4d38-aee5-54136f416778/download/fabbricatirurali.csv
112,utf-8,",",583,17,4,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/c92558c1-6363-4d38-aee5-54136f416778/download/fabbricatirurali.csv
112,utf-8,",",583,17,4,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/c92558c1-6363-4d38-aee5-54136f416778/download/fabbricatirurali.csv
112,utf-8,",",583,17,4,true,0,true,0,http://dati.comune.matera.it/dataset/f602de9c-5fe9-46f4-adbb-1a35507dc452/resource/c92558c1-6363-4d38-aee5-54136f416778/download/fabbricatirurali.csv
113,utf-8,",",599,7,13,false,1,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq57qdzlDto94M8PL_1GUSqvVSn-BojQLZ2YYGCsKaR-b0aI4xQQ-f6RmAFdNgEWKEXraMOId8K5cd/pub?output=csv
113,utf-8,",",599,7,13,false,1,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq57qdzlDto94M8PL_1GUSqvVSn-BojQLZ2YYGCsKaR-b0aI4xQQ-f6RmAFdNgEWKEXraMOId8K5cd/pub?output=csv
113,utf-8,",",599,7,13,false,1,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq57qdzlDto94M8PL_1GUSqvVSn-BojQLZ2YYGCsKaR-b0aI4xQQ-f6RmAFdNgEWKEXraMOId8K5cd/pub?output=csv
113,utf-8,",",599,7,13,false,1,false,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq57qdzlDto94M8PL_1GUSqvVSn-BojQLZ2YYGCsKaR-b0aI4xQQ-f6RmAFdNgEWKEXraMOId8K5cd/pub?output=csv
115,iso8859-1,",",3301,16,47,false,1,false,0,http://goo.gl/S1ecbl
115,iso8859-1,",",3301,16,47,false,1,false,0,http://goo.gl/S1ecbl
115,iso8859-1,",",3301,16,47,false,1,false,0,http://goo.gl/S1ecbl
115,iso8859-1,",",3301,16,47,false,1,false,0,http://goo.gl/S1ecbl
116,utf-8,",",3012,5,14,true,0,true,0,http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/85751df0-ffd1-4899-ac35-1ed1edb38e60/download/lineasassifermateorari.csv
116,utf-8,",",3012,5,14,true,0,true,0,http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/85751df0-ffd1-4899-ac35-1ed1edb38e60/download/lineasassifermateorari.csv
116,utf-8,",",3012,5,14,true,0,true,0,http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/85751df0-ffd1-4899-ac35-1ed1edb38e60/download/lineasassifermateorari.csv
116,utf-8,",",3012,5,14,true,0,true,0,http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/85751df0-ffd1-4899-ac35-1ed1edb38e60/download/lineasassifermateorari.csv
117,utf-8,",",2063,20,6,true,0,true,0,https://openregio.anbsc.it/statistiche/export/5/immobili/17/77/77014/csv
117,utf-8,",",2063,20,6,true,0,true,0,https://openregio.anbsc.it/statistiche/export/5/immobili/17/77/77014/csv
117,utf-8,",",2063,20,6,true,0,true,0,https://openregio.anbsc.it/statistiche/export/5/immobili/17/77/77014/csv
117,utf-8,",",2063,20,6,true,0,true,0,https://openregio.anbsc.it/statistiche/export/5/immobili/17/77/77014/csv
119,utf-8,",",661,3,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8mCdZB1UyuxY0BP1n8ENY6C-7UXMQig5NYffIkGuccu1U5XaFoonLhjdxkCM4rBfK3csSeZQsOrTp/pub?gid=1279517255&single=true&output=csv
119,utf-8,",",661,3,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8mCdZB1UyuxY0BP1n8ENY6C-7UXMQig5NYffIkGuccu1U5XaFoonLhjdxkCM4rBfK3csSeZQsOrTp/pub?gid=1279517255&single=true&output=csv
119,utf-8,",",661,3,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8mCdZB1UyuxY0BP1n8ENY6C-7UXMQig5NYffIkGuccu1U5XaFoonLhjdxkCM4rBfK3csSeZQsOrTp/pub?gid=1279517255&single=true&output=csv
119,utf-8,",",661,3,13,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8mCdZB1UyuxY0BP1n8ENY6C-7UXMQig5NYffIkGuccu1U5XaFoonLhjdxkCM4rBfK3csSeZQsOrTp/pub?gid=1279517255&single=true&output=csv
120,utf-8,",",145,2,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv
120,utf-8,",",145,2,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv
120,utf-8,",",145,2,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv
120,utf-8,",",145,2,12,true,0,true,0,https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv
